"","wavelandCount","wavedashCount","airDodgeCount","neutralWinRatioCount","dashDanceCount","openingsPerKillRatio","rollCount","counterHitRatio","spotDodgeCount","damagePerOpeningRatio","killCount","conversionCount","opponentId","stageId","totalDamage","characterId","inputsPerMinuteRatio"
"4628",6,18,3,13,30,7,0,0.1,3,22.1321422,2,14,9,31,309.8499908,2,394.0184537
"4629",0,0,3,17,18,7.333333333,8,0.3125,2,18.84560325,3,22,14,8,414.6032715,12,357.8933369
"4630",15,12,1,5,27,4,10,0.578947368,0,24.05437469,4,16,9,3,384.8699951,25,324.2405345
"4631",8,37,3,9,4,5.666666667,8,0.727272727,2,15.58852908,3,17,20,3,265.0049944,14,248.9568614
"4632",9,36,2,5,2,7.5,5,0.666666667,1,18.81666361,2,15,20,28,282.2499542,14,242.5899992
"4633",13,16,4,11,9,5,7,0.6,7,21.52599983,4,20,9,31,430.5199966,19,271.942446
"4634",7,15,3,7,16,2.5,3,0.6,18,42.75600128,4,10,9,8,427.5600128,19,304.0882982
"4635",1,35,1,8,75,3.75,0,0.5,0,27.31466675,4,15,2,2,409.7200012,9,252.8813559
"4636",3,31,0,4,74,3.5,0,0.533333333,0,27.69642912,4,14,2,2,387.7500076,9,228.0348301
"4637",2,91,2,10,1,5.25,4,0.733333333,6,23.91809082,4,21,20,3,502.2799072,14,244.9381862
"4638",1,66,1,7,0,4.75,7,0.631578947,7,23.9434168,4,19,20,31,454.9249191,14,241.0687279
"4639",13,57,3,8,7,5.75,7,0.625,5,17.29521644,4,23,9,31,397.789978,7,391.9178857
"4640",2,29,2,12,90,5,4,0.538461538,1,22.37250061,4,20,2,31,447.4500122,0,418.8465385
"4641",4,36,1,11,99,4,2,0.333333333,0,25.17875051,4,16,2,28,402.8600082,0,417.8571429
"4642",16,107,0,12,13,6.5,11,0.631578947,12,20.30038423,4,26,9,32,527.8099899,7,433.0681052
"4643",12,37,1,3,9,5,1,0.583333333,3,29.07600021,2,10,9,31,290.7600021,7,404.3089617
"4644",7,43,1,9,8,9,5,0.5625,2,16.5994446,2,18,8,31,298.7900028,19,249.8365602
"4645",1,2,0,5,10,12,2,0.583333333,0,20.74249967,1,12,0,31,248.909996,12,339.091586
"4646",1,0,0,6,12,4.75,1,0.684210526,0,20.0430346,4,19,0,8,380.8176575,12,298.7988313
"4647",6,48,4,15,3,11.5,14,0.318181818,0,19.88913163,2,23,8,28,457.4500275,19,227.5973154
"4648",1,0,0,11,18,8,2,0.363636364,0,21.81628513,2,16,0,2,349.0605621,12,341.6442049
"4649",7,66,3,18,90,6.75,7,0.333333333,1,17.61111111,4,27,15,31,475.5,9,350.2005731
"4650",6,9,1,14,91,9.5,3,0.555555556,1,18.83052746,2,19,19,8,357.7800217,2,308.2657242
"4651",2,3,0,8,63,8.5,2,0.583333333,4,19.14294119,2,17,19,2,325.4300003,2,281.721249
"4652",5,76,0,18,97,6.25,5,0.368421053,3,17.6752002,4,25,15,2,441.8800049,9,368.8216108
"4653",1,20,1,14,12,4.75,2,0.272727273,1,22.71421051,4,19,15,3,431.5699997,19,313.3928571
"4654",1,37,2,8,16,3.5,5,0.461538462,5,34.42642702,4,14,15,2,481.9699783,19,311.9830114
"4655",4,1,2,16,52,12.5,6,0.529411765,0,12.91880066,2,25,20,31,322.9700165,2,307.3993553
"4656",1,4,0,7,62,7,2,0.583333333,0,19.76000105,2,14,20,3,276.6400146,2,308.9721988
"4657",1,7,1,6,20,5.5,2,0.5,2,22.07181827,2,11,15,31,242.7900009,9,277.5659095
"4658",0,6,0,5,0,7,2,0.5,2,20.00999887,1,7,15,31,140.0699921,19,245.6360947
"4659",9,10,5,14,21,6.5,3,0.52173913,1,20.72499994,4,26,15,8,538.8499985,9,326.4942016
"4660",1,2,0,5,10,9,1,0.333333333,1,20.6299998,1,9,15,28,185.6699982,9,283.8238453
"4661",5,9,0,13,4,4.75,1,0.416666667,3,23.49758108,4,19,2,2,446.4540405,12,371.4689573
"4662",5,14,4,19,8,7,8,0.5,3,18.15677043,4,28,9,28,508.3895721,12,323.5693501
"4663",6,5,2,3,4,8,3,0.555555556,0,12.61625004,1,8,9,8,100.9300003,9,282.7859978
"4664",6,24,3,15,42,8.333333333,1,0.375,1,16.57480042,3,25,9,31,414.3700104,9,290.6155399
"4665",7,31,1,16,34,8.666666667,2,0.4,5,20.27615356,3,26,0,31,527.1799927,2,414.0627869
"4666",6,26,3,12,27,7,2,0.533333333,2,15.27904837,3,21,0,2,320.8600159,2,384.8971963
"4667",2,1,3,6,2,11,7,0.357142857,10,17.66272736,1,11,2,8,194.2900009,6,292.2077922
"4668",9,32,3,9,60,6,3,0.466666667,3,20.1844635,4,24,20,31,484.427124,2,396.6049907
"4669",7,3,7,8,3,6.666666667,4,0.611111111,11,17.83467026,3,20,2,31,356.6934052,6,314.9068323
"4670",1,6,4,8,7,5.75,5,0.535714286,3,17.13504211,4,23,20,2,394.1059685,6,331.8985957
"4671",6,1,6,4,5,5.333333333,2,0.611111111,1,14.37184668,3,16,20,2,229.9495468,6,281.7761989
"4672",5,4,8,2,4,6,4,0.64,2,20.67045678,3,18,20,8,372.068222,6,296.1685824
"4673",1,2,1,0,1,0,1,NA,0,NA,2,0,9,31,0,6,187.0897155
"4674",2,7,4,7,1,6.666666667,10,0.545454545,4,20.75025272,3,20,2,3,415.0050545,6,289.9410965
"4675",6,10,3,10,8,23,6,0.5,3,11.80616628,1,23,2,32,271.5418243,6,318.75
"4676",3,31,1,11,15,4.25,7,0.333333333,3,24.84294173,4,17,2,28,422.3300095,20,461.164557
"4677",5,21,1,6,19,2.75,4,0.5,0,31.83181763,4,11,2,8,350.1499939,20,430.9480325
"4678",0,7,1,5,7,8,1,0.6,0,15.45750141,1,8,2,2,123.6600113,20,389.1625616
"4679",3,4,3,12,6,7,5,0.46875,6,18.38550677,4,28,2,28,514.7941895,6,307.8926246
"4680",8,28,1,19,19,6.75,4,0.368421053,4,16.55925949,4,27,2,31,447.1000061,20,474.271137
"4681",7,41,1,5,13,4.5,1,0.75,3,29.38888041,2,9,2,2,264.4999237,14,421.5998928
"4682",3,19,2,16,9,5.25,2,0.333333333,7,23.50142997,4,21,2,3,493.5300293,20,455.808236
"4683",9,69,5,8,33,5,5,0.555555556,0,18.67599602,4,20,2,32,373.5199203,14,416.4203028
"4684",7,61,1,9,24,8,1,0.75,1,13.46937513,2,16,2,31,215.5100021,14,481.7448597
"4685",7,61,1,13,52,6,8,0.5,0,21.08677557,3,18,2,3,379.5619602,14,434.3490305
"4686",4,12,0,7,17,2.75,4,0.8,0,17.90818162,4,11,20,32,196.9899979,0,379.6661608
"4687",2,102,4,13,61,10,8,0.555555556,2,19.07849731,2,20,2,28,381.5699463,14,472.6600284
"4688",10,12,0,5,10,3.5,9,0.529411765,1,21.44571413,4,14,20,28,300.2399979,0,320.2113606
"4689",9,8,1,13,15,8,11,0.642857143,3,18.20291646,3,24,20,3,436.8699951,0,351.085295
"4690",6,8,3,9,16,8,4,0.5,0,15.36062527,2,16,20,31,245.7700043,0,351.7190205
"4691",4,7,3,7,4,8,4,0.2,1,19.25749969,1,8,20,2,154.0599976,0,350.3156739
"4692",4,7,2,2,5,1,0,0.666666667,0,30.34500027,4,4,20,8,121.3800011,0,319.4174757
"4693",20,15,7,6,26,9,1,0.5,1,18.80444442,1,9,20,2,169.2399998,0,465.407018
"4694",5,18,2,2,6,5.5,4,0.5,2,17.07545506,2,11,20,8,187.8300056,25,429.7711181
"4695",9,10,0,6,9,2.25,1,0.75,0,15.99888908,4,9,20,28,143.9900017,0,385.2013058
"4696",15,27,1,8,8,5,4,0.523809524,4,19.9420002,4,20,20,32,398.840004,25,330.2378256
"4697",19,12,3,7,7,3.75,5,0.444444444,0,26.35764771,4,15,20,28,395.3647156,25,351.6492121
"4698",7,11,0,3,10,5.333333333,1,0.565217391,4,18.58917475,3,16,20,8,297.426796,25,346.3302196
"4699",1,5,1,4,17,10,5,0.545454545,0,19.5659996,1,10,20,3,195.659996,0,307.0742358
"4700",6,20,2,1,6,3,3,0.727272727,1,22.62777795,3,9,20,32,203.6500015,25,357.1428571
"4701",3,3,1,4,10,4,4,0.428571429,2,17.96999931,2,8,20,31,143.7599945,0,279.8253275
"4702",11,11,6,2,11,5.5,3,0.444444444,2,27.73279155,2,11,20,3,305.0607071,25,339.7111913
"4703",12,20,3,3,8,5,4,0.625,0,19.9873333,3,15,20,2,299.8099995,25,358.8728867
"4704",0,0,0,2,2,NA,1,0.571428571,0,11.97666677,0,6,20,2,71.86000061,0,246.1538462
"4705",2,23,1,10,0,5.5,1,0.666666667,1,19.97863631,4,22,2,31,439.5299988,15,393.4826884
"4706",13,16,9,7,17,6,10,0.47826087,1,21.59999996,3,18,20,3,388.7999992,25,360.3056315
"4707",7,6,5,8,16,6.666666667,4,0.545454545,1,19.57149963,3,20,20,8,391.4299927,0,298.9302089
"4708",0,22,0,14,1,5.25,1,0.583333333,0,18.52285694,4,21,2,32,388.9799957,15,382.4175824
"4709",6,21,1,16,0,7.25,3,0.65,0,16.64999995,4,29,2,28,482.8499985,15,357.4448807
"4710",2,7,0,10,2,4.75,1,0.5,0,25.60421231,4,19,14,3,486.4800339,15,395.7024793
"4711",12,18,3,7,17,5.333333333,3,0.470588235,5,26.68062401,3,16,19,2,426.8899841,19,503.9354681
"4712",1,12,1,13,0,6.75,5,0.684210526,0,16.32407337,4,27,14,8,440.7499809,15,451.4787925
"4713",9,22,2,9,23,4,4,0.538461538,1,23.71584702,4,16,9,2,379.4535522,19,492.0805369
"4714",6,19,2,6,19,5.666666667,6,0.55,8,25.17588133,3,17,9,28,427.9899826,19,461.5822965
"4715",6,16,5,12,44,5.5,5,0.476190476,5,19.1559091,4,22,9,8,421.4300003,2,384.4810863
"4716",7,19,2,8,61,2.25,1,0.25,1,34.51222229,4,9,9,31,310.6100006,2,417.1328113
"4717",11,21,1,11,82,3.5,6,0.333333333,3,33.87642942,4,14,9,31,474.2700119,2,397.4176888
"4718",11,20,2,9,30,3,1,0.5,0,31.66499996,4,12,9,8,379.9799995,2,435.4186718
"4719",7,21,8,12,17,5.5,5,0.6,5,23.27113793,4,22,9,31,511.9650345,12,390.1639344
"4720",12,12,3,12,10,10,7,0.5,1,18.62000237,2,20,2,3,372.4000473,12,373.7464329
"4721",0,0,0,0,15,NA,1,NA,0,NA,0,0,9,31,0,2,356.3139932
"4722",6,6,5,6,4,6.333333333,4,0.647058824,0,25.09172279,3,19,2,2,476.742733,12,346.6622659
"4723",7,9,3,12,11,5,9,0.4,1,21.8060009,4,20,12,2,436.120018,20,484.6612227
"4724",0,0,0,0,0,NA,0,NA,0,NA,0,0,2,8,0,0,0
"4725",6,4,1,4,16,3.5,2,0.375,0,23.87999998,2,7,2,8,167.1599998,0,308.3916084
"4726",16,8,5,19,8,5.75,5,0.363636364,1,23.82260895,4,23,12,8,547.9200058,20,517.9462845
"4727",17,7,2,7,25,3,2,0.571428571,1,22.58309205,4,12,2,31,270.9971046,0,393.0536451
"4728",44,14,3,14,85,5.25,6,0.5,1,19.26312619,4,21,15,31,404.52565,0,416.3222782
"4729",17,22,2,11,114,3.75,15,0.5,0,24.10266622,4,15,15,2,361.5399933,0,375.194603
"4730",6,28,1,15,1,5.75,6,0.466666667,1,21.06478285,4,23,9,31,484.4900055,15,423.3864844
"4731",5,43,2,13,204,8.666666667,23,0.523809524,1,17.73192332,3,26,15,32,461.0300064,0,397.1223022
"4732",1,22,1,13,0,5.75,1,0.555555556,0,20.75130529,4,23,9,8,477.2800217,15,408.7321885
"4733",0,20,0,11,0,6,2,0.6,0,19.26611116,3,18,2,31,346.7900009,15,445.1650713
"4734",0,14,1,9,59,7,0,0.555555556,10,17.56073325,2,14,9,32,245.8502655,2,445.3392296
"4735",0,0,0,0,0,0,0,NA,0,NA,4,0,20,31,0,12,155.3637485
"4736",4,4,5,5,17,6,1,0.545454545,0,23.68499947,2,12,20,31,284.2199936,12,377.3360264
"4737",0,2,3,3,10,5.5,1,0.533333333,1,20.78743466,2,11,20,8,228.6617813,12,370.7908163
"4738",9,11,12,0,28,0,0,NA,2,NA,2,0,2,31,0,0,188.3905013
"4739",5,0,5,10,62,9.5,7,0.533333333,4,10.75526308,2,19,2,31,204.3499985,0,346.8027842
"4740",1,19,0,9,44,7.5,5,0.428571429,9,17.19667562,2,15,9,31,257.9501343,2,432.335087
"4741",0,4,1,9,68,7,12,0.333333333,1,12.70785795,2,14,2,32,177.9100113,0,345.5000964
"4742",3,12,1,13,1,11.5,3,0.5,0,14.23478301,2,23,2,31,327.4000092,15,397.6010334
"4743",8,7,0,6,34,3.25,3,0.5,0,24.19923107,4,13,20,8,314.590004,0,407.6486406
"4744",0,13,0,7,8,NA,1,0.428571429,3,15.73700104,0,10,9,32,157.3700104,20,541.0348977
"4745",0,20,0,14,5,9,4,0.363636364,3,18.57944446,2,18,9,3,334.4300003,20,574.7265534
"4746",6,12,1,7,42,3.75,3,0.727272727,1,28.8913325,4,15,20,2,433.3699875,0,368.3524003
"4747",6,68,1,16,57,11,4,0.551724138,1,16.73878803,3,33,6,31,552.3800049,9,348.6195326
"4748",2,34,3,11,34,4.5,1,0.428571429,1,23.96500015,4,18,6,3,431.3700027,9,354.5199063
"4749",6,76,2,17,72,8.5,5,0.485714286,2,19.10382394,4,34,6,31,649.530014,9,340.1395054
"4750",0,30,1,14,99,8.333333333,5,0.5625,2,13.85320023,3,25,0,31,346.3300056,9,374.249937
"4751",0,65,0,18,144,6,1,0.625,4,24.77375031,4,24,0,32,594.5700073,9,329.5961423
"4752",3,4,5,8,13,5.333333333,6,0.571428571,1,21.59864902,3,16,2,31,345.5783844,12,349.833566
"4753",2,47,1,18,148,15.5,4,0.571428571,5,13.68645157,2,31,0,31,424.2799988,9,339.5982783
"4754",8,7,0,8,20,4,2,0.583333333,0,28.65790415,4,16,2,28,458.5264664,12,368.9295039
"4755",4,1,2,8,13,7.5,3,0.6,0,15.82378362,2,15,2,31,237.3567543,12,389.9812148
"4756",2,47,1,22,132,6.75,2,0.333333333,1,18.02148155,4,27,0,31,486.5800018,9,335.8146718
"4757",3,6,1,13,16,5,4,0.5,0,22.70199966,4,20,2,2,454.0399933,12,428.3567134
"4758",5,20,0,5,21,3,0,0.583333333,3,13.21666622,4,12,14,28,158.5999947,2,499.3512512
"4759",7,6,2,6,38,2.75,6,0.625,1,20.78818148,4,11,9,28,228.6699963,0,487.3234864
"4760",3,1,6,5,17,2,2,0.75,1,43.1524992,4,8,9,28,345.2199936,0,392.0547945
"4761",3,10,1,13,72,5.25,6,0.411764706,0,20.02809506,4,21,9,3,420.5899963,0,446.2409986
"4762",6,17,4,13,26,4.75,5,0.352941176,4,26.5815771,4,19,0,2,505.0499649,20,484.9351221
"4763",1,8,0,8,31,8,5,0.5,0,18.89500093,2,16,9,32,302.320015,0,469.7741684
"4764",8,13,3,12,29,8.5,14,0.384615385,9,23.14882436,2,17,9,31,393.530014,20,455.249028
"4765",6,4,0,9,23,4.5,7,0.545454545,1,23.19499927,4,18,9,2,417.5099869,0,461.1801242
"4766",12,14,3,10,37,3.75,10,0.444444444,2,27.69891129,4,15,0,31,415.4836693,20,472.9007634
"4767",16,8,1,9,122,4.5,6,0.583333333,0,23.46722285,4,18,9,28,422.4100113,0,482.1221332
"4768",4,20,2,20,47,9.333333333,7,0.444444444,5,17.09892763,3,28,9,3,478.7699738,20,459.3224142
"4769",2,15,0,9,34,3.25,3,0.363636364,0,25.27153925,4,13,0,32,328.5300102,20,509.7595474
"4770",19,22,2,18,57,6.25,10,0.428571429,0,19.34639954,4,25,9,8,483.6599884,20,530.9886955
"4771",9,16,3,18,24,5,12,0.285714286,1,22.57300034,4,20,0,3,451.4600067,20,462.0320856
"4772",1,30,1,20,74,7.5,8,0.5,2,17.49866638,4,30,9,32,524.9599915,20,487.6117497
"4773",7,5,1,7,37,4.333333333,3,0.4,2,20.83615376,3,13,9,8,270.8699989,0,462.6795857
"4774",13,20,2,11,31,9,5,0.428571429,0,21.37111198,2,18,0,8,384.6800156,20,509.5338093
"4775",7,3,3,7,35,6.5,3,0.6,0,19.69692289,2,13,9,31,256.0599976,0,421.6416987
"4776",20,18,1,11,28,4.75,4,0.571428571,0,20.93157959,4,19,2,28,397.7000122,9,377.2597317
"4777",28,20,1,11,22,4.75,5,0.538461538,3,23.41149581,4,19,2,28,444.8184204,25,405.5335968
"4778",21,24,2,9,19,6.5,6,0.615384615,3,16.41769262,4,26,2,32,426.8600082,25,425.9003545
"4779",26,8,3,3,19,3.5,4,0.578947368,2,25.03357152,4,14,2,2,350.4700012,25,399.2912828
"4780",0,0,0,8,1,4.75,3,0.733333333,0,16.55473769,4,19,9,32,314.5400162,5,270.1484895
"4781",0,0,8,14,4,5.5,7,0.444444444,0,12.06137987,4,22,9,32,265.3503571,10,158.6387435
"4782",0,0,1,16,0,7.666666667,12,0.5,0,20.1615459,3,23,6,32,463.7155557,2,217.1314989
"4783",0,0,0,12,2,8.5,19,0.5,0,17.91934204,2,17,23,32,304.6288147,2,211.0769771
"4784",0,0,0,11,0,4,12,0.3125,0,20.23180473,4,16,23,32,323.7088757,2,221.2569316
"4785",19,23,4,9,24,4,7,0.5,5,23.19312525,4,16,2,3,371.090004,25,443.8019351
"4786",0,0,4,20,0,10.33333333,2,0.647058824,0,13.78613675,3,31,2,32,427.3702393,6,278.9719626
"4787",0,0,2,16,0,7.75,0,0.555555556,0,12.62516194,4,31,2,28,391.3800201,6,290.2966165
"4788",0,0,0,8,1,4.666666667,14,0.545454545,0,20.54132625,3,14,8,32,287.5785675,2,202.720658
"4789",4,0,1,0,6,NA,5,0.6,0,12.66666667,0,3,20,3,38,9,238.7538353
"4790",2,5,0,4,12,10,12,0.6,0,12.23699951,1,10,20,32,122.3699951,0,288.313811
"4791",0,0,1,11,0,13.5,1,0.551724138,0,16.48888934,2,27,8,7,445.2000122,6,276.5045992
"4792",0,0,0,0,0,NA,0,NA,0,NA,0,0,20,15,0,0,0
"4793",2,3,3,4,22,8,4,0.6,0,10.59249973,1,8,20,31,84.73999786,0,308.1733746
"4794",2,2,0,5,6,13,4,0.583333333,1,10.87461486,1,13,20,28,141.3699932,0,285.5074744
"4795",1,2,1,7,3,8,3,0.2,1,17.98000145,1,8,20,2,143.8400116,0,259.3642018
"4796",6,0,3,5,1,5.666666667,7,0.6,0,16.8852943,3,17,20,8,287.0500031,25,250.8666431
"4797",1,4,1,5,21,5.5,9,0.416666667,3,14.24181782,2,11,20,28,156.659996,0,288.804265
"4798",1,2,1,8,2,19,9,0.625,0,9.043157678,1,19,20,32,171.8199959,25,220.3093477
"4799",6,8,1,5,13,4,6,0.5,2,12.9525001,3,12,2,2,155.4300013,0,274.012474
"4800",3,4,1,2,4,6,5,0.5,2,17.81666565,1,6,2,8,106.8999939,0,263.0609896
"4801",8,27,2,9,25,7,1,0.416666667,1,23.75428445,2,14,9,31,332.5599823,20,431.0797175
"4802",2,37,2,5,32,3.333333333,2,0.5,0,34.88600082,3,10,9,32,348.8600082,20,435.771679
"4803",3,26,4,9,29,6,3,0.5,4,26.51833471,3,18,9,28,477.3300247,20,392.5777905
"4804",1,1,4,5,7,10,9,0.454545455,3,17.0720006,1,10,20,3,170.720006,0,233.5409566
"4805",4,29,2,12,32,6.333333333,7,0.4,2,21.66789527,3,19,9,3,411.6900101,20,423.5517169
"4806",6,42,2,15,67,6.666666667,3,0.230769231,1,25.80750198,3,20,20,31,516.1500397,9,329.3885002
"4807",16,20,5,13,25,5,5,0.388888889,4,20.58850079,4,20,2,8,411.7700157,20,434.1405789
"4808",17,12,3,10,26,5,7,0.5,2,20.9609993,4,20,20,31,419.219986,20,440.5897658
"4809",10,9,2,22,58,7.5,5,0.5,5,17.33533376,4,30,9,28,520.0600128,20,424.2746539
"4810",17,89,0,18,91,10,5,0.5,3,18.62266668,3,30,20,28,558.6800003,9,323.2681046
"4811",6,6,0,7,39,4,9,0.5,7,35.85500209,3,12,9,8,430.260025,20,392.7383264
"4812",2,36,2,4,41,3.75,0,0.733333333,1,21.74533285,4,15,9,31,326.1799927,9,369.127086
"4813",3,12,2,17,42,5.75,15,0.625,9,17.59347766,4,23,9,31,404.6499863,20,376.2568354
"4814",3,40,1,7,42,3.75,2,0.615384615,1,26.69133403,4,15,9,32,400.3700104,9,366.8735084
"4815",6,12,2,16,12,10,3,0.333333333,1,15.71999989,2,20,12,31,314.3999977,19,287.4298911
"4816",0,14,1,4,26,17,0,0.8125,2,14.80411799,1,17,12,32,251.6700058,9,319.7529743
"4817",6,25,2,12,9,3.5,2,0.4,0,31.9401929,4,14,0,31,447.1627007,14,268.3341671
"4818",5,14,2,10,3,7.5,5,0.416666667,3,18.51399994,2,15,9,8,277.7099991,19,307.5191816
"4819",5,31,5,17,11,11.5,13,0.375,8,11.20130381,2,23,9,31,257.6299877,19,304.2003799
"4820",1,7,1,3,12,NA,0,0.5,0,12.0142855,0,7,8,8,84.09999847,9,254.8882069
"4821",2,27,5,10,25,15,4,0.416666667,2,13.65266724,1,15,8,2,204.7900085,9,266.5553833
"4822",0,17,0,4,0,2.25,2,0.714285714,0,25.82444509,4,9,9,8,232.4200058,15,427.6563294
"4823",1,3,1,0,0,NA,0,NA,0,NA,0,0,20,8,0,18,480
"4824",19,71,2,16,20,6.75,1,0.526315789,3,17.51840153,4,27,0,31,472.9968414,14,292.0791317
"4825",4,8,2,3,0,2.5,0,0.875,0,20.94899979,4,10,20,31,209.4899979,15,343.3483422
"4826",7,4,1,11,3,4.333333333,4,0.4,0,15.00153879,3,13,20,2,195.0200043,18,321.6562245
"4827",5,30,5,9,64,4.333333333,4,0.444444444,1,24.03653776,3,13,2,31,312.4749908,2,444.1910499
"4828",3,20,3,9,1,5.25,2,0.6,0,19.36571466,4,21,20,8,406.6800079,15,404.2584707
"4829",4,9,2,4,24,7,1,0.5,1,24.03428541,1,7,2,2,168.2399979,2,386.9913489
"4830",3,16,3,6,15,4,4,1,0,16.51125002,4,16,20,31,264.1800003,9,366.4254703
"4831",4,8,2,6,33,3.75,8,0.5,2,21.73400065,4,15,20,8,326.0100098,9,314.9663497
"4832",3,12,1,13,2,6.25,0,0.5,0,18.64119934,4,25,9,31,466.0299835,15,402.8837287
"4833",2,57,3,11,0,9,5,0.4375,17,15.29666731,2,18,12,8,275.3400116,14,186.6197183
"4834",5,47,2,7,0,17,3,0.714285714,1,10.6339899,1,17,12,31,180.7778282,14,220.7736513
"4835",0,124,3,13,0,5.25,7,0.571428571,9,16.46056184,4,21,12,3,345.6717987,14,221.4045639
"4836",4,7,2,10,70,3.5,1,0.666666667,1,17.51142938,4,14,2,31,245.1600113,9,330.2555974
"4837",2,20,1,16,21,11.5,5,0.333333333,8,13.95649902,2,23,9,31,320.9994774,20,438.1617408
"4838",3,28,1,15,62,11.5,3,0.4,0,20.68347831,2,23,9,3,475.7200012,20,450.7921267
"4839",3,27,0,14,54,8.666666667,3,0.52173913,3,16.08692246,3,26,2,8,418.259984,9,267.4904479
"4840",0,1,0,14,35,5.75,6,0.571428571,0,21.08757716,4,23,2,2,485.0142746,12,274.2798705
"4841",15,7,4,8,32,4,4,0.5,5,15.50874973,4,16,2,31,248.1399957,8,305.1828043
"4842",19,15,4,8,35,4.666666667,5,0.5,4,15.77357101,3,14,2,31,220.8299942,8,342.5812681
"4843",4,17,1,11,94,4.5,1,0.5,1,16.04888874,4,18,20,3,288.8799973,0,446.1971831
"4844",19,11,1,12,26,9.5,6,0.583333333,1,14.22947402,2,19,2,8,270.3600063,8,319.1380777
"4845",3,33,4,9,27,5.25,1,0.571428571,2,21.54238129,4,21,0,31,452.390007,2,415.4691634
"4846",7,41,2,13,24,4.75,2,0.333333333,8,25.98157943,4,19,0,2,493.6500092,2,443.1921331
"4847",4,28,2,9,7,8,2,0.571428571,1,15.52124977,2,16,2,31,248.3399963,19,337.3488997
"4848",7,48,4,17,58,10,7,0.5,5,19.53299967,3,30,0,28,585.9899902,2,426.5009774
"4849",3,17,2,9,106,4.25,4,0.470588235,0,24.0388233,4,17,20,28,408.659996,0,454.282693
"4850",2,23,0,10,4,9,0,0.636363636,2,16.80055534,2,18,2,31,302.409996,19,295.2681388
"4851",2,16,1,6,51,10,2,0.3,0,16.33999958,1,10,15,31,163.3999958,0,399.9289015
"4852",5,17,0,7,52,4.666666667,3,0.461538462,1,21.6156762,3,14,20,8,302.6194668,0,410.7911046
"4853",2,23,1,10,35,3.75,5,0.454545455,1,15.34599978,4,15,14,2,230.1899967,2,376.5561497
"4854",0,15,2,4,26,16,2,0.571428571,0,15.99375105,1,16,9,32,255.9000168,9,264.9649011
"4855",1,10,2,4,15,10,1,0.5,2,23.09700012,1,10,9,8,230.9700012,9,280.8474814
"4856",0,22,1,14,62,4.25,6,0.25,2,16.73823559,4,17,14,2,284.550005,2,457.9951744
"4857",5,7,5,7,49,6,0,0.333333333,1,23.30333328,2,12,14,31,279.6399994,9,270.2412869
"4858",2,12,0,5,2,NA,0,0.5,0,8.285714286,0,7,2,2,58,14,267.7513074
"4859",16,24,1,20,92,6.5,4,0.3125,0,19.29961542,4,26,14,31,501.7900009,9,344.0750402
"4860",4,13,1,8,44,2.75,5,0.285714286,1,29.85909133,4,11,15,31,328.4500046,2,444.0630204
"4861",13,15,3,13,26,6.333333333,6,0.3125,3,23.44644326,3,19,20,28,445.4824219,2,387.6873662
"4862",4,34,1,8,6,3.666666667,7,0.5,0,45.71272417,3,11,2,2,502.8399658,14,264.7664621
"4863",11,27,3,9,80,4.666666667,6,0.454545455,1,20.82072408,3,14,15,8,291.4901371,2,429.6853625
"4864",2,8,2,10,39,3.5,6,0.363636364,0,27.89071437,4,14,12,32,390.4700012,0,378.9248843
"4865",9,8,2,12,33,16,2,0.5,0,11.16437519,1,16,14,28,178.630003,9,341.7991207
"4866",3,5,2,14,50,5,8,0.333333333,0,23.31350098,4,20,12,3,466.2700195,0,374.7403968
"4867",2,9,1,8,64,5,7,0.583333333,2,22.81866659,3,15,12,28,342.2799988,0,350.975683
"4868",3,1,8,13,33,6.666666667,1,0.411764706,0,19.9654995,3,20,9,31,399.3099899,12,350.4752119
"4869",1,4,9,10,29,6.666666667,1,0.5,2,21.94048328,3,20,9,31,438.8096657,12,338.9859395
"4870",3,14,3,6,17,7.5,6,0.5625,2,23.71781425,2,15,19,28,355.7672138,12,341.5372255
"4871",14,13,5,14,48,6.25,2,0.647058824,0,16.59879944,4,25,19,31,414.969986,0,348.8607146
"4872",11,10,3,9,27,4.25,3,0.636363636,0,22.90764663,4,17,19,8,389.4299927,0,312.4702435
"4873",2,14,1,7,36,7,7,0.619047619,0,15.17190497,3,21,0,31,318.6100044,0,431.2274171
"4874",1,24,3,15,21,7,8,0.4,0,19.4579555,3,21,19,32,408.6170654,12,385.3188436
"4875",5,16,1,16,45,6,11,0.5,0,17.83916696,4,24,0,31,428.140007,0,427.9464698
"4876",2,15,0,15,50,5,7,0.375,1,21.02799892,4,20,0,32,420.5599785,0,440.1662936
"4877",11,67,5,6,6,3.25,10,0.7,0,21.72615521,4,13,19,28,282.4400177,14,284.6712052
"4878",10,61,2,9,5,3.5,9,1,1,28.18857138,4,14,19,8,394.6399994,14,244.985431
"4879",7,14,1,5,24,7,0,0.529411765,1,17.25500924,2,14,22,31,241.5701294,2,386.0268714
"4880",19,26,4,16,60,5.5,5,0.285714286,2,23.32013078,4,22,22,31,513.0428772,2,465.3382276
"4881",10,5,0,10,42,5.666666667,2,0.7,0,22.45117535,3,17,0,28,381.669981,0,325.4533856
"4882",6,5,0,7,37,4,0,0.8,0,16.51916778,3,12,0,31,198.2300134,0,343.9714007
"4883",6,25,2,7,19,3.25,3,0.416666667,0,27.88077134,4,13,20,8,362.4500275,2,464.5711578
